t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595362634.480;890;0.70;2.71;260.64;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.77;0.45;0.45;0.00;0.00;0.00;-0.00;-0.89;0.67;2.72;-100.24;-0.67;0.42;0.011;0.58;-1.02;-100.00;-100.00
1595362634.581;900;0.69;2.67;253.30;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.74;0.44;0.44;0.00;0.00;0.01;0.00;-1.21;0.66;2.69;-104.36;-0.74;0.47;0.011;0.58;-1.02;-100.00;-100.00
1595362634.680;909;0.68;2.63;246.18;0.65;2.67;-107.65;-0.21;0.03;442;1;1;6;-0.74;0.44;0.44;0.00;0.00;0.01;0.00;-1.30;0.64;2.64;-111.15;-0.78;0.50;0.011;0.58;-1.02;-100.00;-100.00
1595362634.780;919;0.66;2.59;238.76;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.66;0.44;0.44;0.00;0.00;0.01;-0.00;-1.30;0.63;2.61;-116.37;-0.78;0.50;0.011;0.58;-1.02;-100.00;-100.00
1595362634.876;930;0.63;2.55;230.90;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.48;0.43;0.44;0.00;0.00;0.01;-0.01;-1.21;0.61;2.57;-121.56;-0.78;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362634.976;940;0.60;2.52;225.44;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.47;0.43;0.44;0.00;0.00;-0.00;0.00;-0.87;0.58;2.54;-126.72;-0.77;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362635.075;949;0.57;2.49;222.03;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.53;0.42;0.43;0.00;0.00;-0.00;0.01;-0.73;0.56;2.51;-131.84;-0.77;0.50;0.006;0.58;-1.01;-100.00;-100.00
1595362635.176;960;0.54;2.47;217.58;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.57;0.42;0.42;0.00;0.00;0.01;0.00;-0.74;0.53;2.48;-136.92;-0.77;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362635.275;969;0.51;2.45;213.37;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.63;0.42;0.42;0.00;0.00;0.01;0.02;-0.79;0.49;2.45;-143.65;-0.76;0.50;0.006;0.58;-1.02;-100.00;-100.00
1595362635.376;980;0.47;2.43;207.98;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.58;0.41;0.41;0.00;0.00;0.00;0.01;-0.88;0.47;2.44;-146.99;-0.76;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362635.476;990;0.43;2.41;202.62;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.58;0.41;0.41;0.00;0.00;-0.00;0.02;-0.88;0.43;2.41;-153.64;-0.76;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362635.576;1000;0.39;2.40;197.57;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.57;0.41;0.41;0.00;0.00;0.01;0.02;-0.88;0.39;2.39;-158.58;-0.75;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362635.676;1010;0.36;2.39;192.73;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.52;0.41;0.41;0.00;0.00;0.00;0.02;-0.85;0.37;2.39;-161.85;-0.75;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362635.775;1019;0.32;2.38;188.56;0.36;2.38;-163.49;-0.49;0.32;442;2;1;6;-0.48;0.41;0.41;0.00;0.00;0.00;0.01;-0.77;0.32;2.37;-168.03;-0.66;0.50;0.006;0.58;-1.02;-100.00;-100.00
1595362635.876;1030;0.28;2.38;184.32;-0.07;2.37;-180.57;-0.51;0.74;442;3;1;6;-0.37;0.41;0.41;0.00;0.00;0.01;0.01;-0.68;0.28;2.37;-171.89;-0.57;0.50;0.007;0.58;-1.02;-100.00;-100.00
